"X1","X2","value"
"cumulSF","SH_tm",NA
"cumulIBB","SH_tm",NA
"avgPA","SH_tm",NA
"avgG","SH_tm",NA
"avgAB","SH_tm",NA
"avgR","SH_tm",NA
"avgH","SH_tm",NA
"avg2B","SH_tm",NA
"avg3B","SH_tm",NA
"avgHR","SH_tm",NA
"avgRBI","SH_tm",NA
"avgSB","SH_tm",NA
"avgCS","SH_tm",NA
"avgBB","SH_tm",NA
"avgSO","SH_tm",NA
"avgTB","SH_tm",NA
"avgGDP","SH_tm",NA
"avgHBP","SH_tm",NA
"avgSH","SH_tm",NA
"avgSF","SH_tm",NA
"avgIBB","SH_tm",NA
"First.Year","SH_tm",NA
"League","SH_tm",NA
"SalaryADJ","SH_tm",NA
"Next.Salary","SH_tm",NA
"Next.Salary.ADJ","SH_tm",NA
"Next.WAR","SH_tm",NA
"Contract.Duration","SH_tm",NA
"Contract.Value","SH_tm",NA
"Year.Signed","SH_tm",NA
"Last.Contract.Year","SH_tm",NA
"Contract.Year","SH_tm",NA
"New.Contract","SH_tm",NA
"Inferred.Contract","SH_tm",NA
"Multiyear.Contract","SH_tm",NA
"Avg.Salary","SH_tm",NA
"Avg.Salary.ADJ","SH_tm",NA
"Contract.Value.ADJ","SH_tm",NA
"New.Avg.Salary.ADJ","SH_tm",NA
"New.Multiyear","SH_tm",NA
"New.Contract.Value.ADJ","SH_tm",NA
"Value","SH_tm",NA
"Born","SH_tm",NA
"X2B_po","SH_tm",NA
"BB_po","SH_tm",NA
"HR_po","SH_tm",NA
"IBB_po","SH_tm",NA
"X3B_po","SH_tm",NA
"HBP_po","SH_tm",NA
"Championships","SH_tm",NA
"Wins","SH_tm",NA
"TB_po","SH_tm",NA
"AB_po","SH_tm",NA
"G_po","SH_tm",NA
"H_po","SH_tm",NA
"Losses","SH_tm",NA
"R_po","SH_tm",NA
"RBI_po","SH_tm",NA
"CS_po","SH_tm",NA
"GDP_po","SH_tm",NA
"PA_po","SH_tm",NA
"SH_po","SH_tm",NA
"SO_po","SH_tm",NA
"SB_po","SH_tm",NA
"SF_po","SH_tm",NA
"BA_po","SH_tm",NA
"OBP_po","SH_tm",NA
"SLG_po","SH_tm",NA
"OPS_po","SH_tm",NA
"G_tm","SH_tm",NA
"W","SH_tm",NA
"L","SH_tm",NA
"Ties","SH_tm",NA
"W.L.","SH_tm",NA
"DS","SH_tm",NA
"LCS","SH_tm",NA
"WS","SH_tm",NA
"Champion","SH_tm",NA
"R_tm","SH_tm",NA
"RA","SH_tm",NA
"BatAge","SH_tm",NA
"PitchAge","SH_tm",NA
"X.Bat","SH_tm",NA
"X.Pitch","SH_tm",NA
"Top.Player.WAR","SH_tm",NA
"X2B_tm","SH_tm",NA
"X3B_tm","SH_tm",NA
"A","SH_tm",NA
"AB_tm","SH_tm",NA
"BA_tm","SH_tm",NA
"BB_b","SH_tm",NA
"BB.9","SH_tm",NA
"BB_p","SH_tm",NA
"BF","SH_tm",NA
"BK","SH_tm",NA
"CG_f","SH_tm",NA
"CG_p","SH_tm",NA
"CS_tm","SH_tm",NA
"Ch","SH_tm",NA
"DP","SH_tm",NA
"DefEff","SH_tm",NA
"E","SH_tm",NA
"ER","SH_tm",NA
"ERA","SH_tm",NA
"ERA.","SH_tm",NA
"Fld.","SH_tm",NA
"GDP_tm","SH_tm",NA
"GF","SH_tm",NA
"GS","SH_tm",NA
"H_b","SH_tm",NA
"H.9","SH_tm",NA
"HBP_b","SH_tm",NA
"HBP_p","SH_tm",NA
"HR_b","SH_tm",NA
"HR.9","SH_tm",NA
"HR_p","SH_tm",NA
"H_p","SH_tm",NA
"IBB_b","SH_tm",NA
"IBB_p","SH_tm",NA
"IP","SH_tm",NA
"Inn","SH_tm",NA
"LOB_b","SH_tm",NA
"LOB_p","SH_tm",NA
"OBP_tm","SH_tm",NA
"OPS_tm","SH_tm",NA
"OPS._tm","SH_tm",NA
"PA_tm","SH_tm",NA
"PO","SH_tm",NA
"R.G_p","SH_tm",NA
"R.G_b","SH_tm",NA
"RBI_tm","SH_tm",NA
"Rdrs","SH_tm",NA
"Rdrs.yr","SH_tm",NA
"Rtot","SH_tm",NA
"Rtot.yr","SH_tm",NA
"SB_tm","SH_tm",NA
"SF_tm","SH_tm",NA
"SH_tm","SH_tm",NA
"Age","SLG_tm",NA
"G","SLG_tm",NA
"PA","SLG_tm",NA
"AB","SLG_tm",NA
"R","SLG_tm",NA
"H","SLG_tm",NA
"X2B","SLG_tm",NA
"X3B","SLG_tm",NA
"HR","SLG_tm",NA
"RBI","SLG_tm",NA
"SB","SLG_tm",NA
"CS","SLG_tm",NA
"BB","SLG_tm",NA
"SO","SLG_tm",NA
"BA","SLG_tm",NA
"OBP","SLG_tm",NA
"SLG","SLG_tm",NA
"OPS","SLG_tm",NA
"OPS.","SLG_tm",NA
"TB","SLG_tm",NA
"GDP","SLG_tm",NA
"HBP","SLG_tm",NA
"SH","SLG_tm",NA
"SF","SLG_tm",NA
"IBB","SLG_tm",NA
"Rbat","SLG_tm",NA
"Rbaser","SLG_tm",NA
"Rdp","SLG_tm",NA
"Rfield","SLG_tm",NA
"Rpos","SLG_tm",NA
"RAA","SLG_tm",NA
"WAA","SLG_tm",NA
"Rrep","SLG_tm",NA
"RAR","SLG_tm",NA
"WAR","SLG_tm",NA
"waaWL.","SLG_tm",NA
"X162WL.","SLG_tm",NA
"oWAR","SLG_tm",NA
"dWAR","SLG_tm",NA
"oRAR","SLG_tm",NA
"Salary","SLG_tm",NA
"Outs","SLG_tm",NA
"RC","SLG_tm",NA
"RC.G","SLG_tm",NA
"AIR","SLG_tm",NA
"BAbip","SLG_tm",NA
"lgBA","SLG_tm",NA
"lgOBP","SLG_tm",NA
"lgSLG","SLG_tm",NA
"lgOPS","SLG_tm",NA
"OWn.","SLG_tm",NA
"BtRuns","SLG_tm",NA
"BtWins","SLG_tm",NA
"TotA","SLG_tm",NA
"SecA","SLG_tm",NA
"ISO","SLG_tm",NA
"PwrSpd","SLG_tm",NA
"HR.","SLG_tm",NA
"SO.","SLG_tm",NA
"BB.","SLG_tm",NA
"XBH.","SLG_tm",NA
"X.H.","SLG_tm",NA
"AB.SO","SLG_tm",NA
"AB.HR","SLG_tm",NA
"AB.RBI","SLG_tm",NA
"GB.FB","SLG_tm",NA
"GO.AO","SLG_tm",NA
"IP.","SLG_tm",NA
"LD.","SLG_tm",NA
"HR.FB","SLG_tm",NA
"IF.FB","SLG_tm",NA
"Plays","SLG_tm",NA
"WPA","SLG_tm",NA
"WPA.","SLG_tm",NA
"WPA..1","SLG_tm",NA
"aLI","SLG_tm",NA
"WPA.LI","SLG_tm",NA
"Clutch","SLG_tm",NA
"RE24","SLG_tm",NA
"REW","SLG_tm",NA
"boLI","SLG_tm",NA
"RE24.boLI","SLG_tm",NA
"PHlev","SLG_tm",NA
"Yrs","SLG_tm",NA
"cumulG","SLG_tm",NA
"cumulPA","SLG_tm",NA
"cumulAB","SLG_tm",NA
"cumulR","SLG_tm",NA
"cumulH","SLG_tm",NA
"cumul2B","SLG_tm",NA
"cumul3B","SLG_tm",NA
"cumulHR","SLG_tm",NA
"cumulRBI","SLG_tm",NA
"cumulSB","SLG_tm",NA
"cumulCS","SLG_tm",NA
"cumulBB","SLG_tm",NA
"cumulSO","SLG_tm",NA
"cumulBA","SLG_tm",NA
"cumulOBP","SLG_tm",NA
"cumulSLG","SLG_tm",NA
"cumulOPS","SLG_tm",NA
"cumulOPS.","SLG_tm",NA
"cumulTB","SLG_tm",NA
"cumulGDP","SLG_tm",NA
"cumulHBP","SLG_tm",NA
"cumulSH","SLG_tm",NA
"cumulSF","SLG_tm",NA
"cumulIBB","SLG_tm",NA
"avgPA","SLG_tm",NA
"avgG","SLG_tm",NA
"avgAB","SLG_tm",NA
"avgR","SLG_tm",NA
"avgH","SLG_tm",NA
"avg2B","SLG_tm",NA
"avg3B","SLG_tm",NA
"avgHR","SLG_tm",NA
"avgRBI","SLG_tm",NA
"avgSB","SLG_tm",NA
"avgCS","SLG_tm",NA
"avgBB","SLG_tm",NA
"avgSO","SLG_tm",NA
"avgTB","SLG_tm",NA
"avgGDP","SLG_tm",NA
"avgHBP","SLG_tm",NA
"avgSH","SLG_tm",NA
"avgSF","SLG_tm",NA
"avgIBB","SLG_tm",NA
"First.Year","SLG_tm",NA
"League","SLG_tm",NA
"SalaryADJ","SLG_tm",NA
"Next.Salary","SLG_tm",NA
"Next.Salary.ADJ","SLG_tm",NA
"Next.WAR","SLG_tm",NA
"Contract.Duration","SLG_tm",NA
"Contract.Value","SLG_tm",NA
"Year.Signed","SLG_tm",NA
"Last.Contract.Year","SLG_tm",NA
"Contract.Year","SLG_tm",NA
"New.Contract","SLG_tm",NA
"Inferred.Contract","SLG_tm",NA
"Multiyear.Contract","SLG_tm",NA
"Avg.Salary","SLG_tm",NA
"Avg.Salary.ADJ","SLG_tm",NA
"Contract.Value.ADJ","SLG_tm",NA
"New.Avg.Salary.ADJ","SLG_tm",NA
"New.Multiyear","SLG_tm",NA
"New.Contract.Value.ADJ","SLG_tm",NA
"Value","SLG_tm",NA
"Born","SLG_tm",NA
"X2B_po","SLG_tm",NA
"BB_po","SLG_tm",NA
"HR_po","SLG_tm",NA
"IBB_po","SLG_tm",NA
"X3B_po","SLG_tm",NA
"HBP_po","SLG_tm",NA
"Championships","SLG_tm",NA
"Wins","SLG_tm",NA
"TB_po","SLG_tm",NA
"AB_po","SLG_tm",NA
"G_po","SLG_tm",NA
"H_po","SLG_tm",NA
"Losses","SLG_tm",NA
"R_po","SLG_tm",NA
"RBI_po","SLG_tm",NA
"CS_po","SLG_tm",NA
"GDP_po","SLG_tm",NA
"PA_po","SLG_tm",NA
"SH_po","SLG_tm",NA
"SO_po","SLG_tm",NA
"SB_po","SLG_tm",NA
"SF_po","SLG_tm",NA
"BA_po","SLG_tm",NA
"OBP_po","SLG_tm",NA
"SLG_po","SLG_tm",NA
"OPS_po","SLG_tm",NA
"G_tm","SLG_tm",NA
"W","SLG_tm",NA
"L","SLG_tm",NA
"Ties","SLG_tm",NA
"W.L.","SLG_tm",NA
"DS","SLG_tm",NA
"LCS","SLG_tm",NA
"WS","SLG_tm",NA
"Champion","SLG_tm",NA
"R_tm","SLG_tm",NA
"RA","SLG_tm",NA
"BatAge","SLG_tm",NA
"PitchAge","SLG_tm",NA
"X.Bat","SLG_tm",NA
"X.Pitch","SLG_tm",NA
"Top.Player.WAR","SLG_tm",NA
"X2B_tm","SLG_tm",NA
"X3B_tm","SLG_tm",NA
"A","SLG_tm",NA
"AB_tm","SLG_tm",NA
"BA_tm","SLG_tm",NA
"BB_b","SLG_tm",NA
"BB.9","SLG_tm",NA
"BB_p","SLG_tm",NA
"BF","SLG_tm",NA
"BK","SLG_tm",NA
"CG_f","SLG_tm",NA
"CG_p","SLG_tm",NA
"CS_tm","SLG_tm",NA
"Ch","SLG_tm",NA
"DP","SLG_tm",NA
"DefEff","SLG_tm",NA
"E","SLG_tm",NA
"ER","SLG_tm",NA
"ERA","SLG_tm",NA
"ERA.","SLG_tm",NA
"Fld.","SLG_tm",NA
"GDP_tm","SLG_tm",NA
"GF","SLG_tm",NA
"GS","SLG_tm",NA
"H_b","SLG_tm",NA
"H.9","SLG_tm",NA
"HBP_b","SLG_tm",NA
"HBP_p","SLG_tm",NA
"HR_b","SLG_tm",NA
"HR.9","SLG_tm",NA
"HR_p","SLG_tm",NA
"H_p","SLG_tm",NA
"IBB_b","SLG_tm",NA
"IBB_p","SLG_tm",NA
"IP","SLG_tm",NA
"Inn","SLG_tm",NA
"LOB_b","SLG_tm",NA
"LOB_p","SLG_tm",NA
"OBP_tm","SLG_tm",NA
"OPS_tm","SLG_tm",NA
"OPS._tm","SLG_tm",NA
"PA_tm","SLG_tm",NA
"PO","SLG_tm",NA
"R.G_p","SLG_tm",NA
"R.G_b","SLG_tm",NA
"RBI_tm","SLG_tm",NA
"Rdrs","SLG_tm",NA
"Rdrs.yr","SLG_tm",NA
"Rtot","SLG_tm",NA
"Rtot.yr","SLG_tm",NA
"SB_tm","SLG_tm",NA
"SF_tm","SLG_tm",NA
"SH_tm","SLG_tm",NA
"SLG_tm","SLG_tm",NA
"Age","SO_b",NA
"G","SO_b",NA
"PA","SO_b",NA
"AB","SO_b",NA
"R","SO_b",NA
"H","SO_b",NA
"X2B","SO_b",NA
"X3B","SO_b",NA
"HR","SO_b",NA
"RBI","SO_b",NA
"SB","SO_b",NA
"CS","SO_b",NA
"BB","SO_b",NA
"SO","SO_b",NA
"BA","SO_b",NA
"OBP","SO_b",NA
"SLG","SO_b",NA
"OPS","SO_b",NA
"OPS.","SO_b",NA
"TB","SO_b",NA
"GDP","SO_b",NA
"HBP","SO_b",NA
"SH","SO_b",NA
"SF","SO_b",NA
"IBB","SO_b",NA
"Rbat","SO_b",NA
"Rbaser","SO_b",NA
"Rdp","SO_b",NA
"Rfield","SO_b",NA
"Rpos","SO_b",NA
"RAA","SO_b",NA
"WAA","SO_b",NA
"Rrep","SO_b",NA
"RAR","SO_b",NA
"WAR","SO_b",NA
"waaWL.","SO_b",NA
"X162WL.","SO_b",NA
"oWAR","SO_b",NA
"dWAR","SO_b",NA
"oRAR","SO_b",NA
"Salary","SO_b",NA
"Outs","SO_b",NA
"RC","SO_b",NA
"RC.G","SO_b",NA
"AIR","SO_b",NA
"BAbip","SO_b",NA
"lgBA","SO_b",NA
"lgOBP","SO_b",NA
"lgSLG","SO_b",NA
"lgOPS","SO_b",NA
"OWn.","SO_b",NA
"BtRuns","SO_b",NA
"BtWins","SO_b",NA
"TotA","SO_b",NA
"SecA","SO_b",NA
"ISO","SO_b",NA
"PwrSpd","SO_b",NA
"HR.","SO_b",NA
"SO.","SO_b",NA
"BB.","SO_b",NA
"XBH.","SO_b",NA
"X.H.","SO_b",NA
"AB.SO","SO_b",NA
"AB.HR","SO_b",NA
"AB.RBI","SO_b",NA
"GB.FB","SO_b",NA
"GO.AO","SO_b",NA
"IP.","SO_b",NA
"LD.","SO_b",NA
"HR.FB","SO_b",NA
"IF.FB","SO_b",NA
"Plays","SO_b",NA
"WPA","SO_b",NA
"WPA.","SO_b",NA
"WPA..1","SO_b",NA
"aLI","SO_b",NA
"WPA.LI","SO_b",NA
"Clutch","SO_b",NA
"RE24","SO_b",NA
"REW","SO_b",NA
"boLI","SO_b",NA
"RE24.boLI","SO_b",NA
"PHlev","SO_b",NA
"Yrs","SO_b",NA
"cumulG","SO_b",NA
"cumulPA","SO_b",NA
"cumulAB","SO_b",NA
"cumulR","SO_b",NA
"cumulH","SO_b",NA
"cumul2B","SO_b",NA
"cumul3B","SO_b",NA
"cumulHR","SO_b",NA
"cumulRBI","SO_b",NA
"cumulSB","SO_b",NA
"cumulCS","SO_b",NA
"cumulBB","SO_b",NA
"cumulSO","SO_b",NA
"cumulBA","SO_b",NA
"cumulOBP","SO_b",NA
"cumulSLG","SO_b",NA
"cumulOPS","SO_b",NA
"cumulOPS.","SO_b",NA
"cumulTB","SO_b",NA
"cumulGDP","SO_b",NA
"cumulHBP","SO_b",NA
"cumulSH","SO_b",NA
"cumulSF","SO_b",NA
"cumulIBB","SO_b",NA
"avgPA","SO_b",NA
"avgG","SO_b",NA
"avgAB","SO_b",NA
"avgR","SO_b",NA
"avgH","SO_b",NA
"avg2B","SO_b",NA
"avg3B","SO_b",NA
"avgHR","SO_b",NA
"avgRBI","SO_b",NA
"avgSB","SO_b",NA
"avgCS","SO_b",NA
"avgBB","SO_b",NA
"avgSO","SO_b",NA
"avgTB","SO_b",NA
"avgGDP","SO_b",NA
"avgHBP","SO_b",NA
"avgSH","SO_b",NA
"avgSF","SO_b",NA
"avgIBB","SO_b",NA
"First.Year","SO_b",NA
"League","SO_b",NA
"SalaryADJ","SO_b",NA
"Next.Salary","SO_b",NA
"Next.Salary.ADJ","SO_b",NA
"Next.WAR","SO_b",NA
"Contract.Duration","SO_b",NA
"Contract.Value","SO_b",NA
"Year.Signed","SO_b",NA
"Last.Contract.Year","SO_b",NA
"Contract.Year","SO_b",NA
"New.Contract","SO_b",NA
"Inferred.Contract","SO_b",NA
"Multiyear.Contract","SO_b",NA
"Avg.Salary","SO_b",NA
"Avg.Salary.ADJ","SO_b",NA
"Contract.Value.ADJ","SO_b",NA
"New.Avg.Salary.ADJ","SO_b",NA
"New.Multiyear","SO_b",NA
"New.Contract.Value.ADJ","SO_b",NA
"Value","SO_b",NA
"Born","SO_b",NA
"X2B_po","SO_b",NA
"BB_po","SO_b",NA
"HR_po","SO_b",NA
"IBB_po","SO_b",NA
"X3B_po","SO_b",NA
"HBP_po","SO_b",NA
"Championships","SO_b",NA
"Wins","SO_b",NA
"TB_po","SO_b",NA
"AB_po","SO_b",NA
"G_po","SO_b",NA
"H_po","SO_b",NA
"Losses","SO_b",NA
"R_po","SO_b",NA
"RBI_po","SO_b",NA
"CS_po","SO_b",NA
"GDP_po","SO_b",NA
"PA_po","SO_b",NA
"SH_po","SO_b",NA
"SO_po","SO_b",NA
"SB_po","SO_b",NA
"SF_po","SO_b",NA
"BA_po","SO_b",NA
"OBP_po","SO_b",NA
"SLG_po","SO_b",NA
"OPS_po","SO_b",NA
"G_tm","SO_b",NA
"W","SO_b",NA
"L","SO_b",NA
"Ties","SO_b",NA
"W.L.","SO_b",NA
"DS","SO_b",NA
"LCS","SO_b",NA
"WS","SO_b",NA
"Champion","SO_b",NA
"R_tm","SO_b",NA
"RA","SO_b",NA
"BatAge","SO_b",NA
"PitchAge","SO_b",NA
"X.Bat","SO_b",NA
"X.Pitch","SO_b",NA
"Top.Player.WAR","SO_b",NA
"X2B_tm","SO_b",NA
"X3B_tm","SO_b",NA
"A","SO_b",NA
"AB_tm","SO_b",NA
"BA_tm","SO_b",NA
"BB_b","SO_b",NA
"BB.9","SO_b",NA
"BB_p","SO_b",NA
"BF","SO_b",NA
"BK","SO_b",NA
"CG_f","SO_b",NA
"CG_p","SO_b",NA
"CS_tm","SO_b",NA
"Ch","SO_b",NA
"DP","SO_b",NA
"DefEff","SO_b",NA
"E","SO_b",NA
"ER","SO_b",NA
"ERA","SO_b",NA
"ERA.","SO_b",NA
"Fld.","SO_b",NA
"GDP_tm","SO_b",NA
"GF","SO_b",NA
"GS","SO_b",NA
"H_b","SO_b",NA
"H.9","SO_b",NA
"HBP_b","SO_b",NA
"HBP_p","SO_b",NA
"HR_b","SO_b",NA
"HR.9","SO_b",NA
"HR_p","SO_b",NA
"H_p","SO_b",NA
"IBB_b","SO_b",NA
"IBB_p","SO_b",NA
"IP","SO_b",NA
"Inn","SO_b",NA
"LOB_b","SO_b",NA
"LOB_p","SO_b",NA
"OBP_tm","SO_b",NA
"OPS_tm","SO_b",NA
"OPS._tm","SO_b",NA
"PA_tm","SO_b",NA
"PO","SO_b",NA
"R.G_p","SO_b",NA
"R.G_b","SO_b",NA
"RBI_tm","SO_b",NA
"Rdrs","SO_b",NA
"Rdrs.yr","SO_b",NA
"Rtot","SO_b",NA
"Rtot.yr","SO_b",NA
"SB_tm","SO_b",NA
"SF_tm","SO_b",NA
"SH_tm","SO_b",NA
"SLG_tm","SO_b",NA
"SO_b","SO_b",NA
"Age","SO.9",NA
"G","SO.9",NA
"PA","SO.9",NA
"AB","SO.9",NA
"R","SO.9",NA
"H","SO.9",NA
"X2B","SO.9",NA
"X3B","SO.9",NA
"HR","SO.9",NA
"RBI","SO.9",NA
"SB","SO.9",NA
"CS","SO.9",NA
"BB","SO.9",NA
"SO","SO.9",NA
"BA","SO.9",NA
"OBP","SO.9",NA
"SLG","SO.9",NA
"OPS","SO.9",NA
"OPS.","SO.9",NA
"TB","SO.9",NA
"GDP","SO.9",NA
"HBP","SO.9",NA
"SH","SO.9",NA
"SF","SO.9",NA
"IBB","SO.9",NA
"Rbat","SO.9",NA
"Rbaser","SO.9",NA
"Rdp","SO.9",NA
"Rfield","SO.9",NA
"Rpos","SO.9",NA
"RAA","SO.9",NA
"WAA","SO.9",NA
"Rrep","SO.9",NA
"RAR","SO.9",NA
"WAR","SO.9",NA
"waaWL.","SO.9",NA
"X162WL.","SO.9",NA
"oWAR","SO.9",NA
"dWAR","SO.9",NA
"oRAR","SO.9",NA
"Salary","SO.9",NA
"Outs","SO.9",NA
"RC","SO.9",NA
"RC.G","SO.9",NA
"AIR","SO.9",NA
"BAbip","SO.9",NA
"lgBA","SO.9",NA
"lgOBP","SO.9",NA
"lgSLG","SO.9",NA
"lgOPS","SO.9",NA
"OWn.","SO.9",NA
"BtRuns","SO.9",NA
"BtWins","SO.9",NA
"TotA","SO.9",NA
"SecA","SO.9",NA
"ISO","SO.9",NA
"PwrSpd","SO.9",NA
"HR.","SO.9",NA
"SO.","SO.9",NA
"BB.","SO.9",NA
"XBH.","SO.9",NA
"X.H.","SO.9",NA
"AB.SO","SO.9",NA
"AB.HR","SO.9",NA
"AB.RBI","SO.9",NA
"GB.FB","SO.9",NA
"GO.AO","SO.9",NA
"IP.","SO.9",NA
"LD.","SO.9",NA
"HR.FB","SO.9",NA
"IF.FB","SO.9",NA
"Plays","SO.9",NA
"WPA","SO.9",NA
"WPA.","SO.9",NA
"WPA..1","SO.9",NA
"aLI","SO.9",NA
"WPA.LI","SO.9",NA
"Clutch","SO.9",NA
"RE24","SO.9",NA
"REW","SO.9",NA
"boLI","SO.9",NA
"RE24.boLI","SO.9",NA
"PHlev","SO.9",NA
"Yrs","SO.9",NA
"cumulG","SO.9",NA
"cumulPA","SO.9",NA
"cumulAB","SO.9",NA
"cumulR","SO.9",NA
"cumulH","SO.9",NA
"cumul2B","SO.9",NA
"cumul3B","SO.9",NA
"cumulHR","SO.9",NA
"cumulRBI","SO.9",NA
"cumulSB","SO.9",NA
"cumulCS","SO.9",NA
"cumulBB","SO.9",NA
"cumulSO","SO.9",NA
"cumulBA","SO.9",NA
"cumulOBP","SO.9",NA
"cumulSLG","SO.9",NA
"cumulOPS","SO.9",NA
"cumulOPS.","SO.9",NA
"cumulTB","SO.9",NA
"cumulGDP","SO.9",NA
"cumulHBP","SO.9",NA
"cumulSH","SO.9",NA
"cumulSF","SO.9",NA
"cumulIBB","SO.9",NA
"avgPA","SO.9",NA
"avgG","SO.9",NA
"avgAB","SO.9",NA
"avgR","SO.9",NA
"avgH","SO.9",NA
"avg2B","SO.9",NA
"avg3B","SO.9",NA
"avgHR","SO.9",NA
"avgRBI","SO.9",NA
"avgSB","SO.9",NA
"avgCS","SO.9",NA
"avgBB","SO.9",NA
"avgSO","SO.9",NA
"avgTB","SO.9",NA
"avgGDP","SO.9",NA
"avgHBP","SO.9",NA
"avgSH","SO.9",NA
"avgSF","SO.9",NA
"avgIBB","SO.9",NA
"First.Year","SO.9",NA
"League","SO.9",NA
"SalaryADJ","SO.9",NA
"Next.Salary","SO.9",NA
"Next.Salary.ADJ","SO.9",NA
"Next.WAR","SO.9",NA
"Contract.Duration","SO.9",NA
"Contract.Value","SO.9",NA
"Year.Signed","SO.9",NA
"Last.Contract.Year","SO.9",NA
"Contract.Year","SO.9",NA
"New.Contract","SO.9",NA
"Inferred.Contract","SO.9",NA
"Multiyear.Contract","SO.9",NA
"Avg.Salary","SO.9",NA
"Avg.Salary.ADJ","SO.9",NA
"Contract.Value.ADJ","SO.9",NA
"New.Avg.Salary.ADJ","SO.9",NA
"New.Multiyear","SO.9",NA
"New.Contract.Value.ADJ","SO.9",NA
"Value","SO.9",NA
"Born","SO.9",NA
"X2B_po","SO.9",NA
"BB_po","SO.9",NA
"HR_po","SO.9",NA
"IBB_po","SO.9",NA
"X3B_po","SO.9",NA
"HBP_po","SO.9",NA
"Championships","SO.9",NA
"Wins","SO.9",NA
"TB_po","SO.9",NA
"AB_po","SO.9",NA
"G_po","SO.9",NA
"H_po","SO.9",NA
"Losses","SO.9",NA
"R_po","SO.9",NA
"RBI_po","SO.9",NA
"CS_po","SO.9",NA
"GDP_po","SO.9",NA
"PA_po","SO.9",NA
"SH_po","SO.9",NA
"SO_po","SO.9",NA
"SB_po","SO.9",NA
"SF_po","SO.9",NA
"BA_po","SO.9",NA
"OBP_po","SO.9",NA
"SLG_po","SO.9",NA
"OPS_po","SO.9",NA
"G_tm","SO.9",NA
"W","SO.9",NA
"L","SO.9",NA
"Ties","SO.9",NA
"W.L.","SO.9",NA
"DS","SO.9",NA
"LCS","SO.9",NA
"WS","SO.9",NA
"Champion","SO.9",NA
"R_tm","SO.9",NA
"RA","SO.9",NA
"BatAge","SO.9",NA
"PitchAge","SO.9",NA
"X.Bat","SO.9",NA
"X.Pitch","SO.9",NA
"Top.Player.WAR","SO.9",NA
"X2B_tm","SO.9",NA
"X3B_tm","SO.9",NA
"A","SO.9",NA
"AB_tm","SO.9",NA
"BA_tm","SO.9",NA
"BB_b","SO.9",NA
"BB.9","SO.9",NA
"BB_p","SO.9",NA
"BF","SO.9",NA
"BK","SO.9",NA
"CG_f","SO.9",NA
"CG_p","SO.9",NA
"CS_tm","SO.9",NA
"Ch","SO.9",NA
"DP","SO.9",NA
"DefEff","SO.9",NA
"E","SO.9",NA
"ER","SO.9",NA
"ERA","SO.9",NA
"ERA.","SO.9",NA
"Fld.","SO.9",NA
"GDP_tm","SO.9",NA
"GF","SO.9",NA
"GS","SO.9",NA
"H_b","SO.9",NA
"H.9","SO.9",NA
"HBP_b","SO.9",NA
"HBP_p","SO.9",NA
"HR_b","SO.9",NA
"HR.9","SO.9",NA
"HR_p","SO.9",NA
"H_p","SO.9",NA
"IBB_b","SO.9",NA
"IBB_p","SO.9",NA
"IP","SO.9",NA
"Inn","SO.9",NA
"LOB_b","SO.9",NA
"LOB_p","SO.9",NA
"OBP_tm","SO.9",NA
"OPS_tm","SO.9",NA
"OPS._tm","SO.9",NA
"PA_tm","SO.9",NA
"PO","SO.9",NA
"R.G_p","SO.9",NA
"R.G_b","SO.9",NA
"RBI_tm","SO.9",NA
"Rdrs","SO.9",NA
"Rdrs.yr","SO.9",NA
"Rtot","SO.9",NA
"Rtot.yr","SO.9",NA
"SB_tm","SO.9",NA
"SF_tm","SO.9",NA
"SH_tm","SO.9",NA
"SLG_tm","SO.9",NA
"SO_b","SO.9",NA
"SO.9","SO.9",NA
"Age","SO.BB",NA
"G","SO.BB",NA
"PA","SO.BB",NA
"AB","SO.BB",NA
"R","SO.BB",NA
"H","SO.BB",NA
"X2B","SO.BB",NA
"X3B","SO.BB",NA
"HR","SO.BB",NA
"RBI","SO.BB",NA
"SB","SO.BB",NA
"CS","SO.BB",NA
"BB","SO.BB",NA
"SO","SO.BB",NA
"BA","SO.BB",NA
"OBP","SO.BB",NA
"SLG","SO.BB",NA
"OPS","SO.BB",NA
"OPS.","SO.BB",NA
"TB","SO.BB",NA
"GDP","SO.BB",NA
"HBP","SO.BB",NA
"SH","SO.BB",NA
"SF","SO.BB",NA
"IBB","SO.BB",NA
"Rbat","SO.BB",NA
"Rbaser","SO.BB",NA
"Rdp","SO.BB",NA
"Rfield","SO.BB",NA
"Rpos","SO.BB",NA
"RAA","SO.BB",NA
"WAA","SO.BB",NA
"Rrep","SO.BB",NA
"RAR","SO.BB",NA
"WAR","SO.BB",NA
"waaWL.","SO.BB",NA
"X162WL.","SO.BB",NA
"oWAR","SO.BB",NA
"dWAR","SO.BB",NA
"oRAR","SO.BB",NA
"Salary","SO.BB",NA
"Outs","SO.BB",NA
"RC","SO.BB",NA
"RC.G","SO.BB",NA
"AIR","SO.BB",NA
"BAbip","SO.BB",NA
"lgBA","SO.BB",NA
"lgOBP","SO.BB",NA
"lgSLG","SO.BB",NA
"lgOPS","SO.BB",NA
"OWn.","SO.BB",NA
"BtRuns","SO.BB",NA
"BtWins","SO.BB",NA
"TotA","SO.BB",NA
"SecA","SO.BB",NA
"ISO","SO.BB",NA
"PwrSpd","SO.BB",NA
